SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	ClientSend	SkillCostType	CostValue	TimePerCast	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetObj	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	ColideEvent	ColideSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	SkillDesc
清风符	主动战斗辅助	171	32	0	\spr\Ui\技能图标\icon_sk_kl_03.spr	\spr\skill\昆仑\kl_16_魔法施放.spr			0	0	2	0	400	0	0	0	5	6	19	1	1	1	11	0	0	5	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					1	0	\script\skill\kunlun\qingfeng-fu.lua	fastwalkrun_p		skill_cost_v																		昆仑初级符法,可暂时增加自身跑步速度.
迅雷咒	内功系攻击	172	2	0	\spr\Ui\技能图标\icon_sk_kl_11.spr	\spr\skill\昆仑\kl_16_魔法施放.spr	\sound\skill\sound_k002.wav	\sound\skill\sound_k007.wav	0	0	0	0	360	0	2	1	5	1	15	1	6	1	11	0	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	0	1	0	0	0		0					0	0	\script\skill\kunlun\xunlei-zhou.lua	lightingdamage_v		skill_cost_v																		昆仑进阶法术,召唤一道闪电攻击敌人.
天清地浊	主动防御辅助	173	22	2	\spr\Ui\技能图标\icon_sk_kl_12.spr	\spr\skill\昆仑\kl_16_魔法施放.spr			14	0	2	0	400	0	0	0	5	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					1	0	\script\skill\kunlun\tianqing-dizhuo.lua	lightingres_p		skill_cost_v		fireres_p																昆仑内家心法，可以帮助自己或他人抵御雷电和火系伤害。
羁绊符	主动战斗辅助	174	32	0	\spr\Ui\技能图标\icon_sk_kl_43.spr	\spr\skill\昆仑\kl_16_魔法施放.spr			0	0	2	0	420	0	0	0	5	6	20	1	1	1	11	0	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					1	0	\script\skill\kunlun\羁绊符.lua	fastwalkrun_p		skill_cost_v																		昆仑进阶符法,可降低小范围内敌人的移动速度.
欺寒傲雪	被动防御辅助	175	21	3	\spr\Ui\技能图标\icon_sk_kl_14.spr				0	0	3	0	0	0	0	0	5	7	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	\script\skill\kunlun\qihan-aoxue.lua	fasthitrecover_v																				昆仑高级内功，在被击后仰时，能迅速恢复战斗姿势。
狂风骤电	外功系攻击	176	1	0	\spr\Ui\技能图标\icon_sk_kl_21.spr	\spr\skill\昆仑\kl_16_魔法施放.spr	\sound\skill\sound_k003.wav	\sound\skill\sound_k008.wav	0	0	0	0	180	0	0	0	5	1	16	1	1	1	11	0	0	5	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	1	1	0	0	0		0					0	0	\script\skill\kunlun\kuangfeng-zhoudian.lua	lightingdamage_v		physicsenhance_p		skill_cost_v																昆仑中级法术,召唤雷电攻击小范围内的敌人.
百川纳海	主动防御辅助	177	22	2	\spr\Ui\技能图标\icon_sk_kl_22.spr	\spr\skill\昆仑\kl_16_魔法施放.spr			15	0	2	0	180	0	0	0	5	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	\script\skill\kunlun\baichuan-nahai.lua	coldres_p		skill_cost_v		physicsres_p																昆仑内家心法，可以帮助自己或他人抵御物理和冰冻伤害。
一气三清符	主动战斗辅助	178	32	0	\spr\Ui\技能图标\icon_sk_kl_23.spr	\spr\skill\昆仑\kl_16_魔法施放.spr			0	0	2	0	400	0	0	0	5	6	21	1	1	1	11	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	\script\skill\kunlun\yiqi-sanqing-fu.lua	addphysicsdamage_p		deadlystrikeenhance_p		skill_cost_v		rangedamagereturn_v														昆仑中级内功心法，可加强自己或他人的刀法战斗能力。
狂雷震地	内功系攻击	179	2	0	\spr\Ui\技能图标\icon_sk_kl_31.spr	\spr\skill\昆仑\kl_16_魔法施放.spr	\sound\skill\狂雷震地m.wav	\sound\skill\狂雷震地f.wav	0	0	2	0	400	0	0	0	5	6	17	1	1	1	11	0	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	1	0	0	0		0					0	0	\script\skill\kunlun\kuanglei-zhendi.lua	lightingdamage_v		physicsdamage_v		skill_cost_v																昆仑高级法术,引来雷电攻击大范围的敌人.
独犀辟邪	主动防御辅助	180	22	2	\spr\Ui\技能图标\icon_sk_kl_32.spr	\spr\skill\昆仑\kl_16_魔法施放.spr			16	0	2	0	400	0	0	0	5	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					1	0	\script\skill\kunlun\木珠兵解.lua	poisonarmor_v		skill_cost_v																		昆仑高级遁术,可形成护盾抵消敌人对自己的毒属性伤害.
弃心符	主动战斗辅助	181	32	0	\spr\Ui\技能图标\icon_sk_kl_33.spr	\spr\skill\昆仑\kl_16_魔法施放.spr			0	0	2	0	420	0	0	0	5	6	22	1	1	1	11	0	0	5	0	0	0	54	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					1	0	\script\skill\kunlun\qixin-fu.lua	stun_p		skill_cost_v																		昆仑高级符法，可以使身边一定范围内的敌人眩晕。
五雷正法	内功系攻击	182	2	0	\spr\Ui\技能图标\icon_sk_kl_41.spr	\spr\skill\昆仑\kl_16_魔法施放.spr	\sound\skill\五雷正法m.wav	\sound\skill\五雷正法f.wav	0	0	2	0	470	0	3	5	5	6	18	1	4	1	11	0	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	30	-2	1	0	0	0		0					0	0	\script\skill\kunlun\wulei-zhengfa.lua	lightingdamage_v		skill_cost_v																		昆仑最高武功招式，施展出来能对敌人造成强力的雷电伤害。
岁月无情符		183		0	\spr\Ui\技能图标\icon_sk_kl_43.spr	\spr\skill\昆仑\kl_16_魔法施放.spr			0	0	2	0	180	0	0	0	5	6	23	1	1	1	11	0	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\kunlun\岁月符.lua	attackspeed_p		castspeed_p		skill_cost_v																昆仑顶级遁术,可形成护盾抵消敌人对自己的物理伤害.
金蝉脱壳	主动防御辅助	184	22	2	\spr\Ui\技能图标\icon_sk_kl_42.spr	\spr\skill\昆仑\kl_16_魔法施放.spr			17	0	2	0	400	0	0	0	5	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\kunlun\滑不留手.lua	physicsarmor_v		skill_cost_v																		昆仑终极符法,可降低大范围内敌人的攻击速度.
蓝波		185		0	\spr\Ui\技能图标\icon_sk_kl_42.spr				0	0	2	0	180	0	0	0	0	3	78	0	32	1	11	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					1	0	\script\skill\saolin\金刚伏魔.lua	physicsenhance_p		skill_cost_v																		
红波		186		0	\spr\Ui\技能图标\icon_sk_kl_42.spr				0	0	2	0	180	0	1	0	0	3	79	0	32	1	11	0	0	0	1	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	\script\skill\saolin\行龙不雨.lua																					
绿波		187		0	\spr\Ui\技能图标\icon_sk_kl_42.spr				0	0	2	0	180	0	1	0	0	3	80	0	32	1	11	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					1	0	\script\skill\tangmeng\漫天花雨.lua																					
白波		188		0	\spr\Ui\技能图标\icon_sk_kl_42.spr				0	0	2	0	180	0	1	0	0	3	81	1	32	1	11	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0	0	0	0				1	0	\script\skill\emei\佛光普照.lua																					
雨打梨花伤害		189		0	\spr\Ui\技能图标\icon_sk_kl_42.spr				0	0	2	0	180	0	1	0	2	6	79	1	3	1	11	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0	0	0	0				1	0	\script\skill\chuiyang\雨打梨花.lua	colddamage_v		skill_cost_v																		
牧野流星伤害		190		0	\spr\Ui\技能图标\icon_sk_kl_42.spr				0	0	2	0	180	0	1	0	2	6	80	1	1	1	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	1	0	0	0				1	0	\script\skill\chuiyang\牧野流星.lua	colddamage_v		skill_cost_v																		
观音散雪伤害		191		0	\spr\Ui\技能图标\icon_sk_kl_42.spr				0	0	2	0	180	0	1	0	2	6	81	1	7	1	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\chuiyang\观音散雪.lua	colddamage_v		skill_cost_v																		
七伤神拳伤害		192		0	\spr\Ui\技能图标\icon_sk_kl_42.spr		0	0	0	0	2	0	400	0	1	8	2	3	82	1	8	1	11	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	1	0	0	2	0	20	0				1	0	\script\skill\tianren\七伤神拳.lua																					0
剑飞惊天伤害		193		0	\spr\Ui\技能图标\icon_sk_kl_42.spr				0	0	2	0	180	0	1	0	5	6	83	1	5	1	11	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	\script\skill\wudang\天际惊雷.lua	lightingdamage_v		skill_cost_v																		
天罗地网飞刀		194		0	\spr\Ui\技能图标\icon_sk_tm_43.spr				0	0	2	0	180	0	0	0	3	1	67	0	1	1	11	0	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\tangmeng\小李飞刀.lua	physicsenhance_p		skill_cost_v																		
天罡地煞手伤害		195		0	\spr\Ui\技能图标\icon_sk_wd_31.spr	\spr\skill\五毒教\wdu_13_魔法施放.spr	0	0	0	0	2	0	180	0	0	0	3	6	92	0	1	1	11	0	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					1	0	\script\skill\wudu\九阴白骨抓.lua	adddefense_v																				0
扔石头		196		0	\spr\Ui\技能图标\icon_sk_gb_01.spr				0	0	0	0	180	0	0	0	0	1	87	0	1	1	11	0	0	5	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					1	0	\script\skill\special\远程物理攻击.lua	physicsenhance_p		attackrating_p		skill_cost_v																
甩毛		197		0	\spr\Ui\技能图标\icon_sk_gb_01.spr		0	0	0	0	0	0	180	0	0	0	4	1	88	0	1	1	11	0	0	5	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					1	0	\script\skill\special\远程物理攻击.lua	physicsenhance_p		attackrating_p		skill_cost_v																0
喷毛		198		0	\spr\Ui\技能图标\icon_sk_gb_01.spr		0	0	0	0	0	0	180	0	0	0	0	1	89	0	1	1	11	0	0	5	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					1	0	\script\skill\special\远程物理攻击.lua	physicsenhance_p		attackrating_p		skill_cost_v																0
吐口水		199		0	\spr\Ui\技能图标\icon_sk_gb_01.spr		0	0	0	0	0	0	180	0	0	0	0	1	90	0	1	1	11	0	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					1	0	\script\skill\special\毒攻击.lua	poisondamage_v		skill_cost_v																		
吐毒水		200		0	\spr\Ui\技能图标\icon_sk_gb_01.spr		0	0	0	0	0	0	180	0	0	0	0	1	91	0	1	1	11	0	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					1	0	\script\skill\special\毒攻击.lua	poisondamage_v		skill_cost_v																		
射箭		201		0	\spr\Ui\技能图标\icon_sk_gb_01.spr		0	0	0	0	0	0	180	0	0	0	0	1	93	0	1	1	11	0	0	5	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	20	-2	0	80	0	0		0					1	0	\script\skill\special\远程物理攻击.lua	physicsenhance_p		attackrating_p		skill_cost_v																
罗汉阵子弹		202		0	\spr\Ui\技能图标\icon_sk_sl_23.spr		0	0	45	0	2	0	180	0	0	0	1	3	92	0	1	1	11	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	\script\skill\shaolin\luohan-zhen.lua	meleedamagereturn_p		rangedamagereturn_p		adddefense_v		addphysicsdamage_p														
无形蛊子弹		203		0	\spr\Ui\技能图标\icon_sk_wd_22.spr				6	0	2	0	180	0	0	0	3	7	94	0	1	1	14	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	\script\skill\wudu\无形蛊.lua	poisondamage_v																				
秋风叶子弹		204		0	\spr\Ui\技能图标\icon_sk_em_02.spr		0	0	37	0	2	0	180	0	0	0	2	3	92	1	1	1	14	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					1	0	\script\skill\emei\秋风叶.lua	staminareplenish_v																				
望月子弹		205		0	\spr\Ui\技能图标\icon_sk_em_12.spr		0	0	38	0	2	0	180	0	0	0	2	3	92	0	1	1	14	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					1	0	\script\skill\emei\醉仙望月.lua	lifereplenish_v																				
流水子弹		206		0	\spr\Ui\技能图标\icon_sk_em_22.spr		0	0	39	0	2	0	180	0	0	0	2	3	92	0	1	1	14	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	\script\skill\emei\流水.lua	fastwalkrun_p																				
梦蝶子弹		207		0	\spr\Ui\技能图标\icon_sk_em_32.spr		0	0	40	0	2	0	180	0	0	0	2	3	92	0	1	1	14	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					1	0	\script\skill\emei\梦蝶.lua	manareplenish_v																				
佛心慈佑子弹		208		0	\spr\Ui\技能图标\icon_sk_em_42.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr	0	0	41	0	2	0	180	0	0	0	2	3	92	0	1	1	14	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\emei\佛心慈佑.lua	lifemax_p																				
打狗阵子弹		209		0	\spr\Ui\技能图标\icon_sk_gb_23.spr				44	0	2	0	180	0	0	0	4	3	92	0	1	1	14	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\gaibang\dagou-zhen.lua	addphysicsdamage_p																				
轻功		210		1	\spr\Ui\技能图标\轻功.spr				0	0	0	0	400	0	0	0	1	9	0	0	1	0	13	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-2	1	0	0	0		0					1	0	\script\skill\special\轻功.lua	skill_cost_v																				
七星阵子弹		211		0	\spr\Ui\技能图标\icon_sk_wa_23.spr				20	0	2	0	180	0	0	0	5	3	92	0	1	1	14	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					1	0	\script\skill\wudang\qixing-zhen.lua	addphysicsdamage_p		attackratingenhance_p		adddefense_v		meleedamagereturn_v														
清心梵音子弹		212		0	\spr\Ui\技能图标\icon_sk_sl_13.spr	\spr\skill\少林\sl_02_清心梵音.spr			0	0	2	0	180	0	1	0	1	3	59	0	16	1	14	0	0	5	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					1	0	\script\skill\saolin\清心梵音.lua	badstatustimereduce_v		skill_cost_v																		
不动明王咒子弹		213		0	\spr\Ui\技能图标\icon_sk_sl_22.spr	\spr\skill\少林\sl_05_不动明王咒.spr			0	0	2	0	180	0	1	0	1	3	59	0	16	1	14	0	0	5	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	\script\skill\saolin\不动明王咒.lua	adddefense_v		skill_cost_v																		
慧眼咒子弹		214		0	\spr\Ui\技能图标\icon_sk_sl_32.spr	\spr\skill\少林\sl_04_慧眼咒.spr			0	0	2	0	180	0	0	0	1	3	59	0	16	1	11	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					1	0	\script\skill\saolin\慧眼咒.lua	attackrating_p		skill_cost_v																		
人剑合一子弹		215		0	\spr\Ui\技能图标\icon_sk_wa_33.spr	\spr\skill\昆仑\kl_16_魔法施放.spr			0	0	2	0	180	0	1	0	5	6	95	1	1	1	14	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\wudang\人剑合一.lua	lightingdamage_v																				
金刚伏魔伤害		216		0	\spr\Ui\技能图标\icon_sk_sl_02.spr		0	0	0	0	0	0	75	0	0	0	0	1	63	1	1	1	9	0	1	5	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	-2	0	80	0	0		0					1	0	\script\skill\saolin\金刚伏魔.lua	physicsenhance_p		skill_cost_v																		普通攻击。
横扫六合伤害		217		0	\spr\Ui\技能图标\icon_sk_sl_12.spr		0	0	0	0	0	0	75	0	0	0	0	7	86	1	1	1	9	0	0	5	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	80	0	0		0					1	0	\script\skill\shaolin\hengsao-liuhe.lua	skill_cost_v		physicsenhance_p		attackrating_p		deadlystrike_p														普通攻击。
龙爪虎抓伤害		218		0	\spr\Ui\技能图标\icon_sk_sl_31.spr		0	0	0	0	0	0	75	0	0	0	0	1	63	1	1	1	9	0	1	5	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	-2	0	80	0	0		0					1	0	\script\skill\saolin\龙抓虎抓.lua	physicsenhance_p		skill_cost_v		deadlystrike_p		attackrating_p														普通攻击。
回风落雁伤害		219		0	\spr\Ui\技能图标\icon_sk_tw_02.spr		0	0	0	0	0	0	75	0	0	0	0	1	63	1	1	1	9	0	1	5	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	-2	0	80	0	0		0					1	0	\script\skill\tianwang\回风落雁.lua	physicsenhance_p		skill_cost_v		attackrating_p																普通攻击。
无心斩伤害		220		0	\spr\Ui\技能图标\icon_sk_tw_12.spr		0	0	0	0	0	0	75	0	0	0	0	1	63	1	1	1	9	0	1	5	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	-2	0	80	0	0		0					1	0	\script\skill\tianwang\无心斩.lua	physicsenhance_p		ignoredefense_p		skill_cost_v																普通攻击。
阳关三叠伤害		221		0	\spr\Ui\技能图标\icon_sk_tw_22.spr		0	0	0	0	0	0	75	0	0	0	0	1	63	1	1	1	9	0	1	5	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	-2	0	80	0	0		0					1	0	\script\skill\tianwang\三潭映月.lua	physicsenhance_p		attackrating_p		skill_cost_v																普通攻击。
泼风斩伤害		222		0	\spr\Ui\技能图标\icon_sk_tw_31.spr		0	0	0	0	0	0	75	0	0	0	0	1	63	1	1	1	9	0	1	5	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	-2	0	80	0	0		0					1	0	\script\skill\tianwang\pofeng-zhan.lua	physicsenhance_p		colddamage_v		skill_cost_v		attackrating_p														普通攻击。
盘古九式伤害		223		0	\spr\Ui\技能图标\icon_sk_tw_32.spr		0	0	0	0	0	0	75	0	0	0	0	1	63	1	1	1	9	0	1	5	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	-2	0	80	0	0		0					1	0	\script\skill\tianwang\盘古九式.lua	fatallystrike_p		skill_cost_v																		普通攻击。
断魂刺伤害		224		0	\spr\Ui\技能图标\icon_sk_tw_41.spr		0	0	0	0	0	0	75	0	0	0	0	1	63	1	1	1	9	0	1	5	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	-2	0	80	0	0		0					1	0	\script\skill\tianwang\duanhun-ci.lua	physicsenhance_p		deadlystrike_p		skill_cost_v		stun_p														普通攻击。
血战八方伤害		225		0	\spr\Ui\技能图标\icon_sk_tw_42.spr		0	0	0	0	0	0	75	0	0	0	0	1	63	1	1	1	9	0	1	5	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	-2	0	80	0	0		0					1	0	\script\skill\tianwang\xuezhan-bafang.lua	physicsenhance_p		skill_cost_v		attackrating_p		deadlystrike_p														普通攻击。
五行阵子弹		226		0	\spr\Ui\技能图标\icon_sk_em_12.spr		0	0	38	0	2	0	180	0	0	0	2	3	92	0	1	1	14	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					1	0	\script\skill\tianren\wuxing-zhen.lua	adddefense_v																				
天罗地网小飞刀		227		0			0	0	0	0	2	0	180	0	0	2	3	3	36	1	3	1	11	1	0	0	0	0	0	2	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\tangmen\tianluo-diwang.lua	physicsenhance_p		skill_cost_v																		唐门独门奇技，短时间内暗器攻击增加冰伤害。
天罗地网炸开		228		0					0	0	2	0	180	0	0	0	3	1	67	0	1	1	11	1	0	10	0	0	0	2	0	0	1	0	0	0	1	0	0	0	1	194	15	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\tangmeng\小李飞刀.lua	physicsenhance_p		skill_cost_v																		唐门独门奇技，短时间内暗器攻击增加冰伤害。
棍棒攻击		229		0	\spr\Ui\技能图标\icon_sk_ty_ap.spr		0	0	0	0	0	0	75	0	0	0	0	1	97	1	1	1	9	0	1	5	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	-2	0	80	1	0		0					1	0	\script\skill\special\近程物理攻击.lua	physicsenhance_p		attackrating_p		skill_cost_v																普通攻击。
双锤攻击		230		0	\spr\Ui\技能图标\icon_sk_ty_ap.spr		0	0	0	0	0	0	75	0	0	0	0	1	98	1	1	1	9	0	1	5	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	-2	0	80	1	0		0					1	0	\script\skill\special\近程物理攻击.lua	physicsenhance_p		attackrating_p		skill_cost_v																普通攻击。
空手攻击		231		0	\spr\Ui\技能图标\icon_sk_ty_ap.spr		0	0	0	0	0	0	75	0	0	0	0	1	99	1	1	1	9	0	1	5	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	-2	0	80	1	0		0					1	0	\script\skill\special\近程物理攻击.lua	physicsenhance_p		attackrating_p		skill_cost_v																普通攻击。
双刀攻击		232		0	\spr\Ui\技能图标\icon_sk_ty_ap.spr		0	0	0	0	0	0	75	0	0	0	0	1	100	1	1	1	9	0	1	5	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	-2	0	80	1	0		0					1	0	\script\skill\special\近程物理攻击.lua	physicsenhance_p		attackrating_p		skill_cost_v																普通攻击。
残阳如血npc		233		0	\spr\Ui\技能图标\icon_sk_tr_01.spr		\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	270	0	0	0	4	1	54	0	1	1	11	0	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					1	0	\script\skill\npc\残阳如血.lua	firedamage_v		skill_cost_v																		天忍的入门武功，以火药辅助武功发出火球以烧伤敌人。
毒砂掌npc		234		0	\spr\Ui\技能图标\icon_sk_wd_01.spr		\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	0	0	180	0	0	0	3	1	30	1	1	1	11	0	0	5	0	0	0	2	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					1	0	\script\skill\npc\毒砂掌.lua	physicsdamage_v		poisondamage_v		skill_cost_v																五毒入门武功，攻击单个敌人带有少量毒伤害。
追心箭npc		235		0	\spr\Ui\技能图标\icon_sk_tm_11.spr		\sound\skill\sound_k002.wav	\sound\skill\sound_k007.wav	0	0	0	0	450	0	0	0	3	1	36	0	1	1	11	0	0	5	0	0	0	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	20	20	100	1	80	0	0		0					1	0	\script\skill\npc\夺魂箭.lua	physicsenhance_p		skill_cost_v																		唐门进阶武功，必须装备飞镖类暗器。
风花雪月npc		236		0	\spr\Ui\技能图标\icon_sk_cy_01.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr		\sound\skill\sound_k006.wav	0	0	0	0	360	15	0	0	2	1	6	1	1	1	11	0	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0	0	0	0				1	0	\script\skill\npc\风云突起.lua	colddamage_v		skill_cost_v																		翠烟入门武功，攻击单个敌人并造成冰系伤害。
